Date,Open,High,Low,Close,Adj Close,Volume
2019-03-22,101.48999786376953,101.68000030517578,98.36000061035156,98.76000213623047,85.8403091430664,1243000
2019-03-25,98.9000015258789,99.38999938964844,97.56999969482422,98.22000122070312,85.37094116210938,950100
2019-03-26,99.06999969482422,99.97000122070312,98.68000030517578,99.88999938964844,86.82249450683594,942100
2019-03-27,100.08000183105469,100.75,98.38999938964844,99.08999633789062,86.12712860107422,872200
2019-03-28,99.23999786376953,99.93000030517578,98.73999786376953,99.08999633789062,86.12712860107422,1266100
2019-03-29,100.02999877929688,100.27999877929688,99.44999694824219,100.12000274658203,87.02239990234375,935400
2019-04-01,101.33999633789062,103.62999725341797,101.30999755859375,103.30000305175781,89.78639221191406,1802700
2019-04-02,103.33000183105469,103.69000244140625,102.80000305175781,103.2699966430664,89.76031494140625,687000
2019-04-03,103.94000244140625,104.29000091552734,103.22000122070312,103.30000305175781,89.78639221191406,948600
2019-04-04,103.25,103.77999877929688,102.30999755859375,103.01000213623047,89.53434753417969,646500
2019-04-05,103.48999786376953,104.55000305175781,103.11000061035156,104.44000244140625,90.7772445678711,1035000
2019-04-08,104.44000244140625,104.79000091552734,104.0999984741211,104.5,90.82941436767578,828200
2019-04-09,104.06999969482422,104.48999786376953,103.26000213623047,103.81999969482422,90.23835754394531,782200
2019-04-10,104.0,104.08999633789062,102.30999755859375,104.05000305175781,90.43828582763672,1026700
2019-04-11,104.58999633789062,105.62000274658203,104.30999755859375,104.75,91.04671478271484,887500
2019-04-12,106.16999816894531,106.47000122070312,104.77999877929688,105.9000015258789,92.0462646484375,779900
2019-04-15,106.0,106.29000091552734,104.62000274658203,104.94999694824219,91.22052764892578,669700
2019-04-16,105.36000061035156,106.8499984741211,105.08000183105469,106.68000030517578,92.7242202758789,823700
2019-04-17,107.0,107.0,105.54000091552734,106.08999633789062,92.2114028930664,977800
2019-04-18,106.04000091552734,106.26000213623047,105.22000122070312,105.9000015258789,92.0462646484375,1319300
2019-04-22,105.8499984741211,106.75,105.25,106.48999786376953,92.55907440185547,1312800
2019-04-23,106.47000122070312,107.77999877929688,105.30999755859375,107.5,93.43694305419922,988600
2019-04-24,111.7300033569336,111.7300033569336,106.1500015258789,109.76000213623047,95.40129852294922,1547800
2019-04-25,109.58999633789062,109.61000061035156,107.5,107.66000366210938,93.5760269165039,1234300
2019-04-26,107.79000091552734,108.16999816894531,106.08000183105469,108.05000305175781,93.91499328613281,880600
2019-04-29,108.06999969482422,108.41000366210938,107.23999786376953,107.27999877929688,93.24573516845703,776200
2019-04-30,107.41999816894531,107.63999938964844,106.19999694824219,107.5,93.43694305419922,1152500
2019-05-01,107.94000244140625,107.94000244140625,105.95999908447266,106.06999969482422,92.19403076171875,975800
2019-05-02,106.30999755859375,106.83999633789062,104.08999633789062,105.26000213623047,91.489990234375,1008100
2019-05-03,105.69999694824219,106.91999816894531,105.62000274658203,106.86000061035156,92.88068389892578,537100
2019-05-06,105.05999755859375,106.19999694824219,104.22000122070312,105.73999786376953,91.9072036743164,943300
2019-05-07,104.33000183105469,105.25,102.48999786376953,103.30000305175781,89.78639221191406,1419300
2019-05-08,103.01000213623047,103.8499984741211,102.93000030517578,102.98999786376953,89.51692962646484,894900
2019-05-09,102.0199966430664,103.13999938964844,100.5199966430664,102.83999633789062,89.38658142089844,1144700
2019-05-10,102.58999633789062,106.0999984741211,102.05999755859375,105.58999633789062,91.77680969238281,1627900
2019-05-13,103.54000091552734,104.44000244140625,100.95999908447266,101.12999725341797,87.90027618408203,1602500
2019-05-14,101.52999877929688,104.0,101.31999969482422,103.19999694824219,89.69947052001953,898500
2019-05-15,102.05999755859375,104.55999755859375,101.98999786376953,103.95999908447266,90.36005401611328,928100
2019-05-16,104.3499984741211,106.2699966430664,104.12999725341797,105.30999755859375,91.53346252441406,940300
2019-05-17,104.5199966430664,106.30999755859375,103.68000030517578,104.37999725341797,90.72511291503906,917900
2019-05-20,104.02999877929688,104.62999725341797,103.36000061035156,104.12999725341797,90.5078125,796000
2019-05-21,105.02999877929688,105.88999938964844,104.87999725341797,105.68000030517578,91.85506439208984,485200
2019-05-22,105.30999755859375,105.83999633789062,104.9000015258789,105.27999877929688,91.50736236572266,500400
2019-05-23,104.22000122070312,104.30000305175781,102.29000091552734,102.79000091552734,89.34310913085938,1123100
2019-05-24,103.55000305175781,103.94000244140625,102.86000061035156,103.75,90.17752075195312,766700
2019-05-28,103.48999786376953,103.75,101.9000015258789,101.94000244140625,88.60430908203125,1607300
2019-05-29,101.3499984741211,102.31999969482422,100.47000122070312,102.20999908447266,88.83899688720703,974200
2019-05-30,102.55000305175781,103.37999725341797,101.9800033569336,102.62999725341797,89.20404052734375,831800
2019-05-31,101.54000091552734,101.95999908447266,100.70999908447266,101.13999938964844,87.90897369384766,1341200
2019-06-03,101.37999725341797,101.70999908447266,98.69000244140625,99.41999816894531,86.41397857666016,2356600
2019-06-04,100.95999908447266,102.86000061035156,99.88999938964844,102.8499984741211,89.39525604248047,1249200
2019-06-05,103.0999984741211,103.51000213623047,101.56999969482422,103.44000244140625,89.90808868408203,667800
2019-06-06,103.6500015258789,104.05000305175781,102.9000015258789,103.7300033569336,90.16014099121094,753900
