Date,Open,High,Low,Close,Adj Close,Volume
2019-04-08,193.75,197.3000030517578,192.8000030517578,197.3000030517578,171.97409057617188,2897141
2019-04-09,196.1999969482422,197.8000030517578,194.35000610351562,195.4499969482422,170.36160278320312,2842907
2019-04-10,195.4499969482422,197.1999969482422,195.10000610351562,196.8000030517578,171.53829956054688,2471105
2019-04-11,197.1999969482422,197.8000030517578,195.89999389648438,196.5,171.27679443359375,1876436
2019-04-12,195.75,199.10000610351562,195.60000610351562,197.0,171.7126007080078,3082455
2019-04-15,196.5,196.6999969482422,195.35000610351562,196.6999969482422,171.4511260986328,2296362
2019-04-16,196.6999969482422,197.10000610351562,194.14999389648438,194.5,169.5335235595703,2170458
2019-04-17,194.5,194.5,194.5,194.5,169.5335235595703,0
2019-04-23,203.6999969482422,203.89999389648438,201.5,202.0,176.07080078125,3685729
2019-04-24,202.39999389648438,202.60000610351562,198.6999969482422,198.6999969482422,173.19442749023438,3360879
2019-04-25,198.10000610351562,198.1999969482422,195.5500030517578,195.8000030517578,170.66664123535156,2971495
2019-04-26,196.0500030517578,196.0500030517578,193.4499969482422,194.35000610351562,169.40280151367188,2690768
2019-04-29,194.14999389648438,194.3000030517578,190.25,191.5500030517578,166.9622039794922,1691914
2019-04-30,191.0,193.8000030517578,190.8000030517578,192.4499969482422,167.74667358398438,3240269
2019-05-02,190.5,191.64999389648438,190.14999389648438,190.5,166.04696655273438,2845951
2019-05-03,194.10000610351562,194.3000030517578,191.39999389648438,191.39999389648438,166.83145141601562,2865781
2019-05-06,187.0500030517578,187.5,185.35000610351562,186.85000610351562,162.86549377441406,2487536
2019-05-07,188.5,188.5500030517578,182.64999389648438,185.4499969482422,161.6451873779297,3146235
2019-05-08,185.0,186.35000610351562,183.5,185.35000610351562,161.55804443359375,3193188
2019-05-09,183.75,184.1999969482422,181.10000610351562,181.10000610351562,157.85357666015625,3303676
2019-05-10,183.4499969482422,184.25,182.8000030517578,183.0,159.50967407226562,2317716
2019-05-13,183.64999389648438,185.64999389648438,182.8000030517578,183.0500030517578,159.5532684326172,1977848
2019-05-14,183.0500030517578,184.0,181.1999969482422,183.0,159.50967407226562,3393917
2019-05-15,184.0,184.6999969482422,180.85000610351562,182.5,159.07386779785156,3195058
2019-05-16,181.4499969482422,184.25,180.60000610351562,184.0,162.40538024902344,4116263
2019-05-20,185.10000610351562,187.10000610351562,182.3000030517578,183.85000610351562,162.27297973632812,3580725
2019-05-21,184.60000610351562,185.1999969482422,183.14999389648438,183.1999969482422,161.6992950439453,2898939
2019-05-22,183.5500030517578,183.8000030517578,182.3000030517578,182.89999389648438,161.43450927734375,2315824
2019-05-23,180.3000030517578,180.8000030517578,173.0,173.0,152.69638061523438,4464628
2019-05-24,174.5,175.5,170.6999969482422,172.5,152.2550506591797,4763809
2019-05-27,173.4499969482422,173.8000030517578,169.89999389648438,170.0,150.04844665527344,2574789
2019-05-28,171.0,171.60000610351562,169.85000610351562,169.85000610351562,149.91607666015625,18596874
2019-05-29,168.64999389648438,169.0,165.25,166.39999389648438,146.8709716796875,4081055
2019-05-31,165.5500030517578,168.0,164.8000030517578,167.6999969482422,148.0183868408203,5088448
2019-06-03,165.85000610351562,170.5,164.8000030517578,170.5,150.4897918701172,3357660
2019-06-04,168.8000030517578,170.1999969482422,167.14999389648438,168.3000030517578,148.54800415039062,3584104
2019-06-05,168.85000610351562,169.35000610351562,166.85000610351562,167.6999969482422,148.0183868408203,2605220
2019-06-06,167.5,169.39999389648438,167.1999969482422,168.5,148.72447204589844,2869682
2019-06-07,169.1999969482422,172.75,169.1999969482422,170.60000610351562,150.5780487060547,3762546
2019-06-11,170.5,172.85000610351562,170.39999389648438,172.0,151.81373596191406,3250211
2019-06-12,170.4499969482422,170.85000610351562,168.10000610351562,168.5,148.72447204589844,2940356
2019-06-13,168.3000030517578,169.9499969482422,167.5500030517578,168.85000610351562,149.03341674804688,2663014
2019-06-14,170.0,170.35000610351562,168.1999969482422,169.9499969482422,150.00433349609375,2769870
2019-06-17,170.64999389648438,170.64999389648438,167.89999389648438,168.0,148.28318786621094,2270871
2019-06-18,168.75,171.60000610351562,167.60000610351562,170.85000610351562,150.7987060546875,3164699
2019-06-19,171.9499969482422,172.3000030517578,168.6999969482422,168.89999389648438,149.0775604248047,3211816
2019-06-20,170.10000610351562,172.39999389648438,169.64999389648438,171.64999389648438,151.50482177734375,3584480
2019-06-21,171.0,173.35000610351562,170.35000610351562,172.60000610351562,152.3433074951172,3863886
2019-06-24,172.39999389648438,173.89999389648438,170.39999389648438,171.10000610351562,151.0193634033203,2075173
2019-06-25,169.9499969482422,170.85000610351562,168.5500030517578,168.5500030517578,148.76866149902344,2407451
2019-06-26,169.5500030517578,171.10000610351562,169.25,170.4499969482422,150.44564819335938,1950730
2019-06-27,170.6999969482422,171.60000610351562,169.10000610351562,169.10000610351562,149.2540740966797,1596708
2019-06-28,169.0500030517578,169.0500030517578,167.35000610351562,168.4499969482422,148.6803741455078,2144485
2019-07-01,171.89999389648438,173.60000610351562,171.5,173.1999969482422,152.87289428710938,1914274
2019-07-02,172.75,173.64999389648438,171.5500030517578,172.3000030517578,152.07855224609375,2560529
2019-07-03,170.0,170.89999389648438,168.75,170.14999389648438,150.18084716796875,2449563
2019-07-04,170.0500030517578,171.9499969482422,169.6999969482422,171.1999969482422,151.107666015625,1296981
2019-07-05,171.10000610351562,171.10000610351562,169.1999969482422,169.8000030517578,149.87193298339844,1453216
2019-07-08,170.4499969482422,172.6999969482422,170.10000610351562,172.6999969482422,152.4315643310547,2784533
2019-07-09,171.85000610351562,172.6999969482422,168.5500030517578,169.5500030517578,149.65127563476562,2397324
2019-07-10,169.9499969482422,171.5500030517578,169.4499969482422,170.64999389648438,150.62217712402344,2710826
2019-07-11,172.0,175.25,171.75,174.39999389648438,153.9320526123047,3649315
2019-07-12,173.89999389648438,174.10000610351562,172.0,172.0,151.81373596191406,2553256
2019-07-15,172.1999969482422,172.89999389648438,170.1999969482422,171.14999389648438,151.06349182128906,2033628
2019-07-16,169.60000610351562,169.9499969482422,167.0,167.6999969482422,148.0183868408203,2879604
2019-07-17,165.64999389648438,165.64999389648438,163.25,163.64999389648438,144.44371032714844,2735164
2019-07-18,162.1999969482422,162.39999389648438,160.1999969482422,161.3000030517578,142.3695068359375,2569743
2019-07-19,161.5,162.75,161.39999389648438,162.10000610351562,143.0756378173828,2131332
2019-07-22,163.60000610351562,164.6999969482422,162.9499969482422,163.14999389648438,144.00238037109375,2211053
2019-07-23,164.39999389648438,165.35000610351562,162.6999969482422,165.10000610351562,145.7235565185547,2242599
2019-07-24,165.89999389648438,165.89999389648438,163.8000030517578,165.1999969482422,145.81178283691406,2622448
2019-07-25,163.10000610351562,164.4499969482422,158.64999389648438,158.64999389648438,140.030517578125,3974265
2019-07-26,158.89999389648438,160.9499969482422,157.1999969482422,160.14999389648438,141.35446166992188,3417187
2019-07-29,160.14999389648438,160.39999389648438,158.0,158.0,139.45681762695312,2719457
2019-07-30,158.1999969482422,159.35000610351562,154.8000030517578,155.14999389648438,136.9412841796875,3719457
